nodeConfig,build-linux-kernel1,fio2,fio3,fio4,fio5,fio6,fio7,fio8,fio9,iperf10,iperf11,iperf12,iperf13,john-the-ripper14,john-the-ripper15,ramspeed16,ramspeed17,ramspeed18,ramspeed19,ramspeed20,ramspeed21,ramspeed22,ramspeed23,ramspeed24,ramspeed25,stream26,stream27,stream28,stream29,taskName,wfName,pCpu,cpus,rss,vmem,rchar,wchar,syscr,syscw,realtime,rank
181,17,18,1,21,1,2,2,2,2,15,22,1,26,16,13,16,14,14,14,14,13,16,14,14,14,11,13,11,11,get_software_versions,nfcore/chipseq:1.2.2,84.41999969482421,1,83860684.8,4425383936,50139187.6,39658.2,12868.6,109,4990.4,16
182,6,11,1,6,1,2,2,2,2,5,6,1,26,6,5,8,7,7,8,8,8,7,6,9,10,3,6,2,3,get_software_versions,nfcore/chipseq:1.2.2,91.47999877929688,1,72469708.8,4420730880,50139655.4,39659.8,12834.2,109,5004.6,17
180,23,18,1,6,1,2,2,2,2,11,20,1,20,23,21,25,25,24,24,25,24,24,24,25,25,25,27,25,25,get_software_versions,nfcore/chipseq:1.2.2,77.31999969482422,1,78621900.8,4422447923.2,50138581.2,39661.8,12803.4,109,5525.2,18
168,26,4,1,6,1,2,2,2,2,23,11,1,1,26,27,19,19,19,19,18,18,19,19,19,20,20,19,19,19,get_software_versions,nfcore/chipseq:1.2.2,84.46000061035156,1,90236518.4,4426249011.2,50139221.2,39656.8,12847,109,6011.4,19
169,18,11,1,6,1,2,2,2,2,22,15,1,19,18,24,14,15,15,15,15,15,14,16,15,16,17,18,18,17,get_software_versions,nfcore/chipseq:1.2.2,87.46000061035156,1,89206784,4425829580.8,50139949.6,39658.8,12904.8,109,6222.2,20
190,8,1,25,3,27,1,1,1,1,1,1,1,1,10,12,18,18,18,18,19,20,18,18,18,15,9,9,9,9,get_software_versions,nfcore/chipseq:1.2.2,90.78000030517578,1,82522931.2,4424151859.2,50141419.2,39660.8,12889,109,6485.6,21
184,20,18,1,21,1,2,2,2,2,17,7,1,1,17,23,21,21,21,22,22,22,22,23,21,22,19,21,20,20,get_software_versions,nfcore/chipseq:1.2.2,85.43999938964843,1,91808563.2,4427087872,50139536.4,39658.6,12897.2,109,6671,22
189,19,1,25,1,26,26,26,26,26,21,7,1,1,20,20,24,24,26,26,26,26,26,26,24,24,18,20,17,18,get_software_versions,nfcore/chipseq:1.2.2,85.81999969482422,1,88718540.8,4425829580.8,50140595.8,39659.8,12894.4,109,6723,23
170,10,11,1,6,1,2,2,2,2,27,16,1,1,5,18,15,16,16,16,16,16,15,15,16,17,16,16,16,16,get_software_versions,nfcore/chipseq:1.2.2,90.64000091552734,1,84043366.4,4424990720,50140074,39660,12875.4,109,6815.8,24
183,25,25,1,27,1,2,2,2,2,20,14,1,16,24,26,20,20,20,20,20,19,20,21,20,19,21,22,21,21,get_software_versions,nfcore/chipseq:1.2.2,77.4,1,85673574.4,4423706214.4,50139277.8,39657,12876.6,109,6990,25
188,27,1,25,1,25,27,27,27,27,6,11,1,1,27,25,27,27,27,27,27,27,27,27,27,27,27,17,27,27,get_software_versions,nfcore/chipseq:1.2.2,75.71999969482422,1,86619750.4,4425410150.4,50140527.8,39658.8,12890.4,109,7343.6,26
185,9,11,1,6,1,2,2,2,2,19,7,1,1,8,19,17,17,17,17,17,17,17,17,17,18,22,23,22,22,get_software_versions,nfcore/chipseq:1.2.2,89.71999969482422,1,94873190.4,4427507302.4,50140319.4,39659.2,12894.6,109,7436.2,27
171,21,4,1,6,1,2,2,2,2,12,11,1,1,21,15,22,22,22,21,21,21,21,20,22,21,23,24,23,23,get_software_versions,nfcore/eager:2.3.5,140.95999755859376,2,251532902.4,4332390809.6,176445701.8,45487.2,66631.2,704.2,5902.6,1
191,22,11,1,21,1,2,2,2,2,16,23,1,21,22,17,23,23,23,23,23,23,23,22,23,23,24,25,24,24,get_software_versions,nfcore/eager:2.3.5,145.72000122070312,2,271307571.2,12552907980.8,176129822.2,45643.2,66493.4,703,6483.6,2
178,13,4,1,21,1,2,2,2,2,2,3,1,1,19,16,2,1,2,2,2,1,2,1,2,2,7,5,7,7,get_software_versions,nfcore/eager:2.3.5,151.9200012207031,2,249490636.8,18218334617.6,176446315.4,45491.2,66592.8,705,6907,3
172,11,11,1,6,1,2,2,2,2,10,18,1,17,11,7,4,3,4,4,4,4,5,5,4,4,13,10,13,13,get_software_versions,nfcore/eager:2.3.5,140.81999969482422,2,246947020.8,19723717017.6,174171960.2,46022.4,66580,710.4,7039.2,4
173,1,18,1,21,1,2,2,2,2,14,27,1,1,1,1,9,10,9,10,9,9,8,11,7,9,4,1,4,4,get_software_versions,nfcore/eager:2.3.5,146.5799987792969,2,319537971.2,11319586816,174255130.6,45486.4,66553.2,704.6,7080.2,5
192,12,18,1,6,1,2,2,2,2,26,19,1,1,12,9,7,9,8,9,10,10,9,8,8,7,14,11,14,14,get_software_versions,nfcore/eager:2.3.5,145.53999938964844,2,271388672,11082390732.8,169889535.6,45529.2,66510,705.2,7339,6
193,2,18,1,6,1,2,2,2,2,3,5,1,17,2,2,6,5,6,6,5,6,6,7,6,6,5,2,5,5,get_software_versions,nfcore/eager:2.3.5,149.6800048828125,2,384190054.4,51835776204.8,176447075,45870.8,66594,710.6,7529,7
175,14,4,1,6,1,2,2,2,2,24,25,1,23,13,10,10,12,11,11,12,12,11,9,10,11,15,12,15,15,get_software_versions,nfcore/eager:2.3.5,151.06000061035155,2,273985536,31753908224,176363167.4,45498.4,66577.8,705.6,7755.2,8
176,4,4,1,6,1,2,2,2,2,13,17,1,15,3,3,12,13,12,13,13,14,12,13,11,12,6,3,6,6,get_software_versions,nfcore/eager:2.3.5,149.4199951171875,2,322745139.2,32684153241.6,176536326.8,45487.6,66602,704.6,7871.6,9
179,3,25,1,4,1,2,2,2,2,4,4,1,1,9,8,1,2,1,1,1,2,1,2,1,1,8,4,8,8,get_software_versions,nfcore/eager:2.3.5,151.60000305175782,2,304329523.2,7113873817.6,176500212.8,45506,66605.6,706,7990.8,10
165,24,4,1,6,1,2,2,2,2,7,7,1,1,25,22,26,26,25,25,24,25,25,25,26,26,26,26,26,26,get_software_versions,nfcore/eager:2.3.5,143.3,2,266776576,31579399782.4,176362572.8,45493.6,66573.6,705.4,8157.2,11
180,23,18,1,6,1,2,2,2,2,11,20,1,20,23,21,25,25,24,24,25,24,24,24,25,25,25,27,25,25,get_software_versions,nfcore/eager:2.3.5,145.13999938964844,2,291506585.6,46090766745.6,176445618.4,45490.2,66589,704.2,8276,12
186,15,4,1,4,1,2,2,2,2,25,24,1,24,14,11,5,6,5,5,6,7,4,4,5,5,10,15,10,10,get_software_versions,nfcore/eager:2.3.5,151.5,2,348552396.8,11060572160,171980332.2,45492,66539.6,704.6,8678.2,13
166,16,18,1,6,1,2,2,2,2,9,26,1,25,15,14,13,11,13,12,11,11,13,12,12,13,12,14,12,12,get_software_versions,nfcore/eager:2.3.5,146.67999877929688,2,311721164.8,6729665740.8,174172415.8,45857,66536.4,710.4,9161.4,14
181,17,18,1,21,1,2,2,2,2,15,22,1,26,16,13,16,14,14,14,14,13,16,14,14,14,11,13,11,11,get_software_versions,nfcore/eager:2.3.5,148.2,2,340157235.2,35711582208,174338063.2,45577,66573.4,706,9207.8,15
187,5,25,1,6,1,2,2,2,2,18,2,1,22,4,4,3,4,3,3,3,3,3,3,3,3,1,7,1,1,get_software_versions,nfcore/eager:2.3.5,147.56000061035155,2,326563430.4,30647984128,174445300.6,45481.4,66595.8,704,9441.6,16
182,6,11,1,6,1,2,2,2,2,5,6,1,26,6,5,8,7,7,8,8,8,7,6,9,10,3,6,2,3,get_software_versions,nfcore/eager:2.3.5,150.9199981689453,2,380767436.8,20075545395.2,172201820.6,45491.4,66542.6,704.6,9468,17
167,7,11,1,21,1,2,2,2,2,8,21,1,1,7,6,11,8,10,7,7,5,10,10,13,8,2,8,3,2,get_software_versions,nfcore/eager:2.3.5,146.9199981689453,2,325301862.4,11321979699.2,174498886.8,45495.4,66610.2,705.4,9577.2,18
183,25,25,1,27,1,2,2,2,2,20,14,1,16,24,26,20,20,20,20,20,19,20,21,20,19,21,22,21,21,get_software_versions,nfcore/eager:2.3.5,145.36000366210936,2,237249331.2,46118271385.6,176202031.4,45509.8,66531.8,707.2,9890.6,19
168,26,4,1,6,1,2,2,2,2,23,11,1,1,26,27,19,19,19,19,18,18,19,19,19,20,20,19,19,19,get_software_versions,nfcore/eager:2.3.5,143.1199981689453,2,221528883.2,31594385408,176529298.8,45497.4,66605.8,706,9982.6,20
188,27,1,25,1,25,27,27,27,27,6,11,1,1,27,25,27,27,27,27,27,27,27,27,27,27,27,17,27,27,get_software_versions,nfcore/eager:2.3.5,146.27999877929688,2,285177446.4,32800309248,176447109.8,45870.4,66585.4,710.8,11230,21
169,18,11,1,6,1,2,2,2,2,22,15,1,19,18,24,14,15,15,15,15,15,14,16,15,16,17,18,18,17,get_software_versions,nfcore/eager:2.3.5,145.14000244140624,2,252986163.2,33046677913.6,174171809,45556.4,66537.8,708.2,11498,22
184,20,18,1,21,1,2,2,2,2,17,7,1,1,17,23,21,21,21,22,22,22,22,23,21,22,19,21,20,20,get_software_versions,nfcore/eager:2.3.5,145.67999877929688,2,340700364.8,48043773132.8,174035101.2,45543.4,66533.4,707,11537.2,23
170,10,11,1,6,1,2,2,2,2,27,16,1,1,5,18,15,16,16,16,16,16,15,15,16,17,16,16,16,16,get_software_versions,nfcore/eager:2.3.5,147.23999938964843,2,336333209.6,41092990566.4,176262260.4,45553.2,66541,707.6,12217.8,24
190,8,1,25,3,27,1,1,1,1,1,1,1,1,10,12,18,18,18,18,19,20,18,18,18,15,9,9,9,9,get_software_versions,nfcore/eager:2.3.5,148.5,2,361317990.4,30179679436.8,172552240.6,46015,66629.2,710.4,12913,25
185,9,11,1,6,1,2,2,2,2,19,7,1,1,8,19,17,17,17,17,17,17,17,17,17,18,22,23,22,22,get_software_versions,nfcore/eager:2.3.5,146.13999938964844,2,356532224,20118283878.4,176178827.6,46029,66599.8,710.6,13463.2,26
189,19,1,25,1,26,26,26,26,26,21,7,1,1,20,20,24,24,26,26,26,26,26,26,24,24,18,20,17,18,get_software_versions,nfcore/eager:2.3.5,145.9,2,335123251.2,23152617881.6,176363846.2,45497.2,66619,706,13502.4,27
171,21,4,1,6,1,2,2,2,2,12,11,1,1,21,15,22,22,22,21,21,21,21,20,22,21,23,24,23,23,get_software_versions,nfcore/methylseq:1.6.1,87.31999969482422,1,74650419.2,4422869811.2,41493301.6,13103.4,12163.4,365,2970.6,1
173,1,18,1,21,1,2,2,2,2,14,27,1,1,1,1,9,10,9,10,9,9,8,11,7,9,4,1,4,4,get_software_versions,nfcore/methylseq:1.6.1,94.28000030517578,1,64560332.8,4419920691.2,41493632.6,13105.8,12233,365,3055.2,2
172,11,11,1,6,1,2,2,2,2,10,18,1,17,11,7,4,3,4,4,4,4,5,5,4,4,13,10,13,13,get_software_versions,nfcore/methylseq:1.6.1,88.54000091552734,1,69450137.6,4422030950.4,41493287.4,13104.4,12177.2,365,3151.4,3
193,2,18,1,6,1,2,2,2,2,3,5,1,17,2,2,6,5,6,6,5,6,6,7,6,6,5,2,5,5,get_software_versions,nfcore/methylseq:1.6.1,94.33999938964844,1,62371430.4,4419920691.2,41493463.4,13105.6,12165.2,365,3155,4
192,12,18,1,6,1,2,2,2,2,26,19,1,1,12,9,7,9,8,9,10,10,9,8,8,7,14,11,14,14,get_software_versions,nfcore/methylseq:1.6.1,92.0000015258789,1,57116262.4,4418662400,41493042,13105.6,12242.8,365,3173.6,5
176,4,4,1,6,1,2,2,2,2,13,17,1,15,3,3,12,13,12,13,13,14,12,13,11,12,6,3,6,6,get_software_versions,nfcore/methylseq:1.6.1,89.43999938964843,1,71733248,4422463488,41494081.4,13106.8,12211.8,365,3321.6,6
179,3,25,1,4,1,2,2,2,2,4,4,1,1,9,8,1,2,1,1,1,2,1,2,1,1,8,4,8,8,get_software_versions,nfcore/methylseq:1.6.1,90.75999908447265,1,82032230.4,4451838361.6,41493790,13107.6,12177.8,365,3379.6,7
178,13,4,1,21,1,2,2,2,2,2,3,1,1,19,16,2,1,2,2,2,1,2,1,2,2,7,5,7,7,get_software_versions,nfcore/methylseq:1.6.1,89.52000122070312,1,98925772.8,4428374835.2,41493933.6,13105.6,12214,365,3551.4,8
191,22,11,1,21,1,2,2,2,2,16,23,1,21,22,17,23,23,23,23,23,23,23,22,23,23,24,25,24,24,get_software_versions,nfcore/methylseq:1.6.1,85.03999938964844,1,76200345.6,4450999500.8,41492853,13104.2,12266.8,365,3576.6,9
175,14,4,1,6,1,2,2,2,2,24,25,1,23,13,10,10,12,11,11,12,12,11,9,10,11,15,12,15,15,get_software_versions,nfcore/methylseq:1.6.1,86.94000091552735,1,96512409.6,4427955404.8,41494027.6,13104.6,12222.2,365,3805.4,10
165,24,4,1,6,1,2,2,2,2,7,7,1,1,25,22,26,26,25,25,24,25,25,25,26,26,26,26,26,26,get_software_versions,nfcore/methylseq:1.6.1,87.14000091552734,1,91848704,4427116544,41493497,13104.8,12180.2,365,4114.4,11
187,5,25,1,6,1,2,2,2,2,18,2,1,22,4,4,3,4,3,3,3,3,3,3,3,3,1,7,1,1,get_software_versions,nfcore/methylseq:1.6.1,92.2000015258789,1,97758412.8,4427955404.8,41493441,13105.2,12159.2,365,4167.6,12
167,7,11,1,21,1,2,2,2,2,8,21,1,1,7,6,11,8,10,7,7,5,10,10,13,8,2,8,3,2,get_software_versions,nfcore/methylseq:1.6.1,92.33999786376953,1,93519052.8,4426697113.6,41493692.2,13106.6,12187.8,365,4219.6,13
182,6,11,1,6,1,2,2,2,2,5,6,1,26,6,5,8,7,7,8,8,8,7,6,9,10,3,6,2,3,get_software_versions,nfcore/methylseq:1.6.1,91.78000030517578,1,92472934.4,4426697113.6,41493554.6,13107,12171.6,365,4293.6,14
186,15,4,1,4,1,2,2,2,2,25,24,1,24,14,11,5,6,5,5,6,7,4,4,5,5,10,15,10,10,get_software_versions,nfcore/methylseq:1.6.1,90.34000091552734,1,92767846.4,4426697113.6,41493288.4,13104.6,12313.8,365,4294.4,15
166,16,18,1,6,1,2,2,2,2,9,26,1,25,15,14,13,11,13,12,11,11,13,12,12,13,12,14,12,12,get_software_versions,nfcore/methylseq:1.6.1,88.8,1,89736806.4,4426697113.6,41493426,13105.6,12169,365,4460.4,16
181,17,18,1,21,1,2,2,2,2,15,22,1,26,16,13,16,14,14,14,14,13,16,14,14,14,11,13,11,11,get_software_versions,nfcore/methylseq:1.6.1,89.44000091552735,1,82980864,4424599961.6,41493282,13105.6,12224.2,365,4637,17
180,23,18,1,6,1,2,2,2,2,11,20,1,20,23,21,25,25,24,24,25,24,24,24,25,25,25,27,25,25,get_software_versions,nfcore/methylseq:1.6.1,84.36000061035156,1,82047795.2,4424180531.2,41493295.2,13105.4,12313.4,365,4657.2,18
168,26,4,1,6,1,2,2,2,2,23,11,1,1,26,27,19,19,19,19,18,18,19,19,19,20,20,19,19,19,get_software_versions,nfcore/methylseq:1.6.1,88.61999969482422,1,96115097.6,4455220019.2,41493625.8,13104,12193.4,365,5328.8,19
190,8,1,25,3,27,1,1,1,1,1,1,1,1,10,12,18,18,18,18,19,20,18,18,18,15,9,9,9,9,get_software_versions,nfcore/methylseq:1.6.1,91.46000061035156,1,93883596.8,4427522867.2,41494692.2,13108.2,12227,365,5814,20
169,18,11,1,6,1,2,2,2,2,22,15,1,19,18,24,14,15,15,15,15,15,14,16,15,16,17,18,18,17,get_software_versions,nfcore/methylseq:1.6.1,88.43999786376953,1,99901440,4429213696,41493740.4,13106.2,12244.6,365,5826,21
183,25,25,1,27,1,2,2,2,2,20,14,1,16,24,26,20,20,20,20,20,19,20,21,20,19,21,22,21,21,get_software_versions,nfcore/methylseq:1.6.1,85.54000091552734,1,91798732.8,4454381158.4,41493503.6,13104.2,12331.8,365,5912,22
184,20,18,1,21,1,2,2,2,2,17,7,1,1,17,23,21,21,21,22,22,22,22,23,21,22,19,21,20,20,get_software_versions,nfcore/methylseq:1.6.1,89.9000015258789,1,100074291.2,4429213696,41493666.2,13106,12300.2,365,5996,23
188,27,1,25,1,25,27,27,27,27,6,11,1,1,27,25,27,27,27,27,27,27,27,27,27,27,27,17,27,27,get_software_versions,nfcore/methylseq:1.6.1,82.75999908447265,1,86982656,4425858252.8,41494701.8,13106.2,12394.4,365,6384.6,24
185,9,11,1,6,1,2,2,2,2,19,7,1,1,8,19,17,17,17,17,17,17,17,17,17,18,22,23,22,22,get_software_versions,nfcore/methylseq:1.6.1,89.28000030517578,1,94954291.2,4427535974.4,41494151.6,13106.6,12238,365,6424.8,25
170,10,11,1,6,1,2,2,2,2,27,16,1,1,5,18,15,16,16,16,16,16,15,15,16,17,16,16,16,16,get_software_versions,nfcore/methylseq:1.6.1,89.28000030517578,1,95952076.8,4427535974.4,41494282,13107.6,12290.4,365,6458,26
189,19,1,25,1,26,26,26,26,26,21,7,1,1,20,20,24,24,26,26,26,26,26,26,24,24,18,20,17,18,get_software_versions,nfcore/methylseq:1.6.1,87.26000061035157,1,90542899.2,4426277683.2,41494948.8,13107.2,12222.4,365,6587.4,27
171,21,4,1,6,1,2,2,2,2,12,11,1,1,21,15,22,22,22,21,21,21,21,20,22,21,23,24,23,23,get_software_versions,nfcore/sarek:2.7.1,111.39999847412109,2,227630284.8,3860536524.8,107277864.8,349124.2,31307.6,253,5479.8,1
173,1,18,1,21,1,2,2,2,2,14,27,1,1,1,1,9,10,9,10,9,9,8,11,7,9,4,1,4,4,get_software_versions,nfcore/sarek:2.7.1,123.9000015258789,2,215262003.2,3860305510.4,102810295.4,349127,31277.6,253,5858.8,2
178,13,4,1,21,1,2,2,2,2,2,3,1,1,19,16,2,1,2,2,2,1,2,1,2,2,7,5,7,7,get_software_versions,nfcore/sarek:2.7.1,119.51999969482422,2,162612019.2,3856758374.4,107279173.4,349126.6,31308.4,253,5879,3
193,2,18,1,6,1,2,2,2,2,3,5,1,17,2,2,6,5,6,6,5,6,6,7,6,6,5,2,5,5,get_software_versions,nfcore/sarek:2.7.1,133.2,2,192743833.6,3859548569.6,102810258.2,349126.6,31278.2,253,5879.2,4
191,22,11,1,21,1,2,2,2,2,16,23,1,21,22,17,23,23,23,23,23,23,23,22,23,23,24,25,24,24,get_software_versions,nfcore/sarek:2.7.1,121.27999877929688,2,214445260.8,3859697664,107277911.6,349125,31308,253,5932.4,5
176,4,4,1,6,1,2,2,2,2,13,17,1,15,3,3,12,13,12,13,13,14,12,13,11,12,6,3,6,6,get_software_versions,nfcore/sarek:2.7.1,128.06000061035155,2,196027187.2,3858019942.4,107279868,349127.8,31310,253,6009.4,6
179,3,25,1,4,1,2,2,2,2,4,4,1,1,9,8,1,2,1,1,1,2,1,2,1,1,8,4,8,8,get_software_versions,nfcore/sarek:2.7.1,127.63999938964844,2,186354892.8,3859274137.6,107280299,349128.6,31311,253,6269.4,7
192,12,18,1,6,1,2,2,2,2,26,19,1,1,12,9,7,9,8,9,10,10,9,8,8,7,14,11,14,14,get_software_versions,nfcore/sarek:2.7.1,123.60000152587891,2,208274227.2,3860129382.4,102809200.8,349126.8,31276,253,6291.4,8
175,14,4,1,6,1,2,2,2,2,24,25,1,23,13,10,10,12,11,11,12,12,11,9,10,11,15,12,15,15,get_software_versions,nfcore/sarek:2.7.1,119.80000152587891,2,261643468.8,3862633676.8,107278739.8,349125.6,31308,253,6347.2,9
172,11,11,1,6,1,2,2,2,2,10,18,1,17,11,7,4,3,4,4,4,4,5,5,4,4,13,10,13,13,get_software_versions,nfcore/sarek:2.7.1,114.34000091552734,2,215848550.4,3859277414.4,100574418,349125.2,31260,253,6392,10
165,24,4,1,6,1,2,2,2,2,7,7,1,1,25,22,26,26,25,25,24,25,25,25,26,26,26,26,26,26,get_software_versions,nfcore/sarek:2.7.1,120.38000030517578,2,239373516.8,3861793996.8,107277919.8,349125.6,31308.8,253,7116.4,11
186,15,4,1,4,1,2,2,2,2,25,24,1,24,14,11,5,6,5,5,6,7,4,4,5,5,10,15,10,10,get_software_versions,nfcore/sarek:2.7.1,126.24000091552735,2,227948134.4,3860955136,105044006.2,349125.6,31297.8,253,7123,12
180,23,18,1,6,1,2,2,2,2,11,20,1,20,23,21,25,25,24,24,25,24,24,24,25,25,25,27,25,25,get_software_versions,nfcore/sarek:2.7.1,123.34000091552734,2,244693401.6,3862215065.6,107277920.4,349128,31308.6,253,7196.8,13
181,17,18,1,21,1,2,2,2,2,15,22,1,26,16,13,16,14,14,14,14,13,16,14,14,14,11,13,11,11,get_software_versions,nfcore/sarek:2.7.1,125.96000061035156,2,219171225.6,3860623360,105043973.4,349126.6,31293,253,7439.4,14
187,5,25,1,6,1,2,2,2,2,18,2,1,22,4,4,3,4,3,3,3,3,3,3,3,3,1,7,1,1,get_software_versions,nfcore/sarek:2.7.1,127.44000244140625,2,216961843.2,3860116275.2,107279581.8,349126.2,31317.4,253,7519.6,15
182,6,11,1,6,1,2,2,2,2,5,6,1,26,6,5,8,7,7,8,8,8,7,6,9,10,3,6,2,3,get_software_versions,nfcore/sarek:2.7.1,128.33999938964843,2,215986995.2,3861667020.8,107280430.4,349128,31315.8,253,7639,16
167,7,11,1,21,1,2,2,2,2,8,21,1,1,7,6,11,8,10,7,7,5,10,10,13,8,2,8,3,2,get_software_versions,nfcore/sarek:2.7.1,123.16000061035156,2,215861657.6,3861138636.8,102811266.8,349127.6,31281.4,253,7904.6,17
166,16,18,1,6,1,2,2,2,2,9,26,1,25,15,14,13,11,13,12,11,11,13,12,12,13,12,14,12,12,get_software_versions,nfcore/sarek:2.7.1,119.60000305175781,2,250324582.4,3862423961.6,105043557,349126.6,31293.4,253,7986,18
183,25,25,1,27,1,2,2,2,2,20,14,1,16,24,26,20,20,20,20,20,19,20,21,20,19,21,22,21,21,get_software_versions,nfcore/sarek:2.7.1,120.71999969482422,2,195418521.6,3860112998.4,107277886.8,349126.2,31308.4,253,9087.6,19
168,26,4,1,6,1,2,2,2,2,23,11,1,1,26,27,19,19,19,19,18,18,19,19,19,20,20,19,19,19,get_software_versions,nfcore/sarek:2.7.1,114.28000030517578,2,201565798.4,3860531609.6,107277895.2,349126,31309.4,253,9529.8,20
188,27,1,25,1,25,27,27,27,27,6,11,1,1,27,25,27,27,27,27,27,27,27,27,27,27,27,17,27,27,get_software_versions,nfcore/sarek:2.7.1,120.68000183105468,2,228084940.8,3861370470.4,105045500.8,349128.2,31295,253,9672,21
184,20,18,1,21,1,2,2,2,2,17,7,1,1,17,23,21,21,21,22,22,22,22,23,21,22,19,21,20,20,get_software_versions,nfcore/sarek:2.7.1,123.08000030517579,2,228387225.6,3862629580.8,102809246.6,349128,31283.2,253,9785.4,22
169,18,11,1,6,1,2,2,2,2,22,15,1,19,18,24,14,15,15,15,15,15,14,16,15,16,17,18,18,17,get_software_versions,nfcore/sarek:2.7.1,118.81999816894532,2,208384819.2,3861793177.6,105044008.8,349128.2,31297.2,253,10132.8,23
