task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
824	78/2436c5	2411938	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SAMPLE_30)	COMPLETED	0	2023-06-16 16:41:48.200	1.7s	1s	90.3%	6.6 MB	220.8 MB	51.9 MB	5.4 KB
823	11/31d515	2412609	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SAMPLE_23)	COMPLETED	0	2023-06-16 16:41:49.878	747ms	0ms	54.5%	3.1 MB	5.4 MB	116.5 KB	5.4 KB
822	2d/ab98c9	2412530	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SAMPLE_04)	COMPLETED	0	2023-06-16 16:41:49.785	1.6s	1s	97.7%	6.7 MB	220.8 MB	45.5 MB	5.4 KB
826	ba/ec8b31	2413074	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SAMPLE_25)	COMPLETED	0	2023-06-16 16:41:50.630	1.5s	1s	91.6%	6.6 MB	220.8 MB	43.8 MB	5.4 KB
830	9d/8c9745	2414135	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SAMPLE_39)	COMPLETED	0	2023-06-16 16:41:52.125	798ms	0ms	82.1%	3.1 MB	5.4 MB	113.1 KB	5.4 KB
825	ca/a4ba82	2413352	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SAMPLE_02)	COMPLETED	0	2023-06-16 16:41:51.385	1.6s	1s	93.3%	6.6 MB	220.8 MB	51.6 MB	5.4 KB
831	a4/e5ec66	2414608	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SAMPLE_35)	COMPLETED	0	2023-06-16 16:41:53.027	1.6s	1s	93.6%	6.6 MB	220.8 MB	42.6 MB	5.4 KB
828	ea/0caa52	2414507	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SAMPLE_33)	COMPLETED	0	2023-06-16 16:41:52.927	1.8s	1s	93.8%	6.5 MB	220.8 MB	44.7 MB	5.4 KB
832	90/50c195	2415169	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SAMPLE_36)	COMPLETED	0	2023-06-16 16:41:54.615	1.5s	1s	95.5%	6.7 MB	220.8 MB	52.1 MB	5.4 KB
827	5b/192ae9	2415352	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SAMPLE_11)	COMPLETED	0	2023-06-16 16:41:54.699	2s	1s	91.6%	6.7 MB	220.8 MB	62.1 MB	5.4 KB
454	de/3cf9ac	2410617	NFCORE_VIRALRECON:ILLUMINA:FASTQC (SAMPLE_05)	COMPLETED	0	2023-06-16 16:41:45.727	11.9s	10s	236.4%	1.1 GB	4.3 GB	102.5 MB	4.1 MB
833	f7/6d38e8	2415922	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SAMPLE_37)	COMPLETED	0	2023-06-16 16:41:56.152	1.6s	1s	93.4%	6.6 MB	220.8 MB	50.5 MB	5.4 KB
829	f8/0ff4c5	2416180	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SAMPLE_34)	COMPLETED	0	2023-06-16 16:41:56.672	1.6s	1s	94.9%	6.5 MB	220.8 MB	46.5 MB	5.4 KB
463	28/95abd7	2416559	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:BLAST_BLASTN (SAMPLE_17)	COMPLETED	0	2023-06-16 16:41:57.672	1.2s	0ms	106.7%	15.3 MB	55.6 MB	245.5 KB	1.2 KB
835	b0/9a607a	2416612	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SAMPLE_40)	COMPLETED	0	2023-06-16 16:41:57.792	1.5s	0ms	96.7%	6.6 MB	220.8 MB	31 MB	5.4 KB
836	15/069731	2416844	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SAMPLE_41)	COMPLETED	0	2023-06-16 16:41:58.301	2s	2s	90.5%	6.7 MB	220.8 MB	57 MB	5.4 KB
462	73/9e7ac6	2417191	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:ABACAS (SAMPLE_17)	COMPLETED	0	2023-06-16 16:41:58.844	2s	0ms	90.6%	9.5 MB	29.5 MB	1008.9 KB	105.4 KB
837	0b/334639	2417392	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SAMPLE_42)	COMPLETED	0	2023-06-16 16:41:59.273	1.7s	1s	96.7%	6.5 MB	220.8 MB	47.5 MB	5.4 KB
466	08/18743b	2417902	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:BLAST_BLASTN (SAMPLE_17)	COMPLETED	0	2023-06-16 16:42:00.801	982ms	0ms	102.6%	16.3 MB	55.6 MB	263.1 KB	1.6 KB
834	5a/c34d92	2417743	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SAMPLE_38)	COMPLETED	0	2023-06-16 16:42:00.349	2s	1s	95.8%	6.6 MB	220.8 MB	55.1 MB	5.4 KB
838	87/85c1c7	2418008	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SAMPLE_43)	COMPLETED	0	2023-06-16 16:42:01.010	1.8s	1s	95.5%	6.6 MB	220.8 MB	53.8 MB	5.4 KB
465	5e/2b4fcb	2418407	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:ABACAS (SAMPLE_17)	COMPLETED	0	2023-06-16 16:42:01.786	1.8s	0ms	98.5%	8.3 MB	28.5 MB	1 MB	124.7 KB
839	6c/1dc68d	2418771	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SAMPLE_44)	COMPLETED	0	2023-06-16 16:42:02.328	1.5s	1s	91.9%	6.6 MB	220.8 MB	47.2 MB	5.4 KB
840	ce/28afd4	2419037	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SAMPLE_45)	COMPLETED	0	2023-06-16 16:42:02.833	1.5s	0ms	92.4%	6.7 MB	220.8 MB	44.9 MB	5.4 KB
842	67/632b84	2419377	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SAMPLE_47)	COMPLETED	0	2023-06-16 16:42:03.820	1.6s	1s	98.1%	6.8 MB	220.8 MB	43 MB	5.4 KB
841	4d/82097b	2419663	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SAMPLE_46)	COMPLETED	0	2023-06-16 16:42:04.307	1.3s	1s	95.2%	6.6 MB	220.8 MB	36.5 MB	5.4 KB
843	7d/5124b4	2420042	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SAMPLE_48)	COMPLETED	0	2023-06-16 16:42:05.391	1.3s	1s	90.3%	6.6 MB	220.8 MB	36.3 MB	5.4 KB
469	6b/28a8ad	2419282	NFCORE_VIRALRECON:ILLUMINA:FASTQC (SAMPLE_13)	COMPLETED	0	2023-06-16 16:42:03.634	5.1s	4s	298.9%	292 MB	4.3 GB	22.7 MB	4.5 MB
474	44/cc82b5	2421088	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:BLAST_BLASTN (SAMPLE_17)	COMPLETED	0	2023-06-16 16:42:08.768	764ms	0ms	109.7%	3.2 MB	5.4 MB	327.8 KB	2.7 KB
745	16/e1607f	2420148	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SAMPLE_16)	COMPLETED	0	2023-06-16 16:42:05.631	4.6s	3s	93.7%	7.4 MB	222.2 MB	55.2 MB	72.1 KB
748	5b/a02fe4	2420517	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SAMPLE_17)	COMPLETED	0	2023-06-16 16:42:06.686	4.3s	3s	92.5%	7.4 MB	222.2 MB	50.2 MB	80 KB
747	0c/9967bc	2421674	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SAMPLE_31)	COMPLETED	0	2023-06-16 16:42:10.273	1.1s	0ms	82.4%	7.2 MB	222.2 MB	3.7 MB	64.3 KB
475	35/7db237	2421407	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:ABACAS (SAMPLE_17)	COMPLETED	0	2023-06-16 16:42:09.537	1.9s	0ms	104.6%	8.4 MB	28.5 MB	1.2 MB	197.2 KB
750	39/6e52e3	2422074	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SAMPLE_01)	COMPLETED	0	2023-06-16 16:42:11.333	1.2s	0ms	68.7%	7.2 MB	222.2 MB	881.3 KB	54.6 KB
478	4c/3d1f1b	2422124	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:BLAST_BLASTN (SAMPLE_07)	COMPLETED	0	2023-06-16 16:42:11.436	1.2s	0ms	100.9%	16.1 MB	55.6 MB	253.1 KB	995 B
751	81/80f9b2	2421974	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SAMPLE_22)	COMPLETED	0	2023-06-16 16:42:10.981	1.7s	0ms	77.6%	7.2 MB	222.2 MB	2.2 MB	56.2 KB
757	53/8acffb	2422830	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SAMPLE_27)	COMPLETED	0	2023-06-16 16:42:12.586	938ms	1s	81.5%	7.3 MB	222.2 MB	2.7 MB	63.8 KB
479	f1/cc7742	2422840	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:ABACAS (SAMPLE_07)	COMPLETED	0	2023-06-16 16:42:12.598	1.8s	1s	106.4%	8.9 MB	29 MB	1 MB	114.8 KB
752	82/c8a386	2423449	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SAMPLE_15)	COMPLETED	0	2023-06-16 16:42:13.530	4.2s	4s	93.0%	7.4 MB	222.2 MB	48.8 MB	76.8 KB
749	b9/a78d62	2422972	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SAMPLE_07)	COMPLETED	0	2023-06-16 16:42:12.689	5.1s	4s	93.3%	7.4 MB	222.2 MB	59.1 MB	71.7 KB
754	f5/070ac8	2424540	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SAMPLE_26)	COMPLETED	0	2023-06-16 16:42:17.786	818ms	0ms	72.1%	7.3 MB	222 MB	1.8 MB	56 KB
756	35/618061	2424954	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SAMPLE_19)	COMPLETED	0	2023-06-16 16:42:18.611	1.1s	1s	89.7%	7.4 MB	222 MB	8.1 MB	69.5 KB
755	96/763d42	2424490	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SAMPLE_18)	COMPLETED	0	2023-06-16 16:42:17.714	4.3s	3s	92.0%	7.3 MB	222.2 MB	51.5 MB	70.6 KB
753	99/0cbc1e	2425294	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SAMPLE_24)	COMPLETED	0	2023-06-16 16:42:19.737	2.8s	2s	93.5%	7.4 MB	222.2 MB	34.6 MB	70.7 KB
758	98/4f8552	2426156	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SAMPLE_21)	COMPLETED	0	2023-06-16 16:42:22.516	871ms	1s	66.1%	7.1 MB	222.2 MB	1.8 MB	57.3 KB
481	f2/ef3c4f	2423718	NFCORE_VIRALRECON:ILLUMINA:FASTQC (SAMPLE_32)	COMPLETED	0	2023-06-16 16:42:14.382	11.1s	10s	239.1%	1.1 GB	4.4 GB	105.4 MB	4.1 MB
761	69/56dd91	2425847	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SAMPLE_12)	COMPLETED	0	2023-06-16 16:42:22.038	4.3s	4s	92.2%	7.5 MB	222.2 MB	48.8 MB	71.8 KB
772	53/36ab0f	2427257	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SAMPLE_13)	COMPLETED	0	2023-06-16 16:42:26.327	757ms	0ms	68.6%	7.4 MB	222.2 MB	774.7 KB	56.8 KB
762	cf/0e76f3	2426462	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SAMPLE_29)	COMPLETED	0	2023-06-16 16:42:23.393	3.8s	3s	93.0%	7.3 MB	222.2 MB	47.4 MB	74.8 KB
770	f6/319a38	2427741	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SAMPLE_05)	COMPLETED	0	2023-06-16 16:42:27.229	4.3s	4s	92.2%	7.2 MB	222.3 MB	51.3 MB	69.7 KB
488	60/99da89	2426900	NFCORE_VIRALRECON:ILLUMINA:FASTQC (SAMPLE_14)	COMPLETED	0	2023-06-16 16:42:25.475	6.2s	5s	259.6%	421.9 MB	4.4 GB	43.6 MB	4.2 MB
760	9d/63628b	2427575	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SAMPLE_08)	COMPLETED	0	2023-06-16 16:42:27.090	4.7s	4s	93.1%	7.3 MB	222.2 MB	54.7 MB	76.3 KB
768	4f/8226ba	2428842	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SAMPLE_09)	COMPLETED	0	2023-06-16 16:42:31.811	2.9s	2s	95.2%	7.2 MB	222.3 MB	29 MB	79.3 KB
785	dc/6a0d89	2428687	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SAMPLE_10)	COMPLETED	0	2023-06-16 16:42:31.514	4.3s	3s	92.3%	7.3 MB	222.2 MB	49.1 MB	73.6 KB
491	87/12fb7d	2428749	NFCORE_VIRALRECON:ILLUMINA:FASTQC (SAMPLE_20)	COMPLETED	0	2023-06-16 16:42:31.728	6.2s	4s	282.9%	430.7 MB	4.3 GB	45.7 MB	4.2 MB
759	fb/4a74c1	2429660	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SAMPLE_06)	COMPLETED	0	2023-06-16 16:42:34.763	4.3s	3s	93.9%	7.2 MB	222 MB	50.2 MB	70.3 KB
786	87/214789	2429998	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SAMPLE_28)	COMPLETED	0	2023-06-16 16:42:35.810	4.3s	3s	93.9%	7.3 MB	222.2 MB	48.3 MB	72.6 KB
784	9e/85f7ca	2430929	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SAMPLE_20)	COMPLETED	0	2023-06-16 16:42:39.029	1.6s	1s	92.7%	7.4 MB	222.2 MB	11.6 MB	69.8 KB
783	f3/cf5dad	2431548	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SAMPLE_14)	COMPLETED	0	2023-06-16 16:42:40.677	1.5s	1s	94.7%	7.3 MB	222.2 MB	16.8 MB	79.1 KB
787	74/244f69	2431264	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SAMPLE_04)	COMPLETED	0	2023-06-16 16:42:40.086	3.8s	3s	93.5%	7.3 MB	222.2 MB	45.5 MB	71 KB
781	2c/d0766f	2431882	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SAMPLE_32)	COMPLETED	0	2023-06-16 16:42:42.165	4.3s	4s	92.4%	7.1 MB	222.2 MB	52.2 MB	77.4 KB
497	d1/186ab8	2430568	NFCORE_VIRALRECON:ILLUMINA:FASTQC (SAMPLE_10)	COMPLETED	0	2023-06-16 16:42:37.918	10.1s	8s	234.7%	900.2 MB	4.3 GB	98.7 MB	4.1 MB
795	25/71441d	2432468	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SAMPLE_02)	COMPLETED	0	2023-06-16 16:42:43.890	4.4s	3s	92.4%	7.2 MB	222.2 MB	51.6 MB	70.9 KB
504	ec/94b6e8	2433677	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:BLAST_BLASTN (SAMPLE_07)	COMPLETED	0	2023-06-16 16:42:48.061	1s	0ms	111.8%	16.3 MB	55.6 MB	250.8 KB	699 B
790	c8/f92511	2433765	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SAMPLE_23)	COMPLETED	0	2023-06-16 16:42:48.315	844ms	0ms	88.9%	3.1 MB	5.4 MB	116.9 KB	46.2 KB
793	8a/ebac9f	2432967	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SAMPLE_30)	COMPLETED	0	2023-06-16 16:42:46.422	4.5s	4s	92.7%	7.2 MB	222.2 MB	51.9 MB	70.2 KB
505	51/a8aac6	2434193	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:ABACAS (SAMPLE_07)	COMPLETED	0	2023-06-16 16:42:49.090	1.9s	0ms	100.0%	8.5 MB	28.5 MB	1021.5 KB	109.4 KB
741	a0/a31173	2434247	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SAMPLE_03)	COMPLETED	0	2023-06-16 16:42:49.165	4.2s	4s	92.5%	7.3 MB	222 MB	49.9 MB	79.6 KB
797	5f/6f52bd	2434772	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SAMPLE_11)	COMPLETED	0	2023-06-16 16:42:50.973	5s	4s	93.5%	7.3 MB	222.2 MB	62.1 MB	73.4 KB
796	0d/b61e03	2435601	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SAMPLE_25)	COMPLETED	0	2023-06-16 16:42:53.367	3.5s	3s	93.7%	7.1 MB	222.2 MB	43.8 MB	79.7 KB
798	f6/bf8580	2436210	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SAMPLE_33)	COMPLETED	0	2023-06-16 16:42:55.938	3.8s	3s	93.9%	7.3 MB	222.2 MB	44.7 MB	72.6 KB
848	31/38c25a	2437330	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SAMPLE_39)	COMPLETED	0	2023-06-16 16:42:59.770	648ms	0ms	98.8%	3.1 MB	5.4 MB	113.5 KB	44.2 KB
847	4e/bcdb16	2436491	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SAMPLE_34)	COMPLETED	0	2023-06-16 16:42:56.914	4.1s	3s	92.7%	7.4 MB	222.2 MB	46.5 MB	79.6 KB
509	69/c29f73	2434822	NFCORE_VIRALRECON:ILLUMINA:FASTQC (SAMPLE_28)	COMPLETED	0	2023-06-16 16:42:51.043	10.1s	8s	251.0%	768.6 MB	4.3 GB	99.1 MB	4.1 MB
511	46/5d1f91	2437933	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:BLAST_BLASTN (SAMPLE_07)	COMPLETED	0	2023-06-16 16:43:01.150	674ms	0ms	107.5%	16.3 MB	55.6 MB	250.6 KB	611 B
512	e2/c6e8a7	2438304	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:ABACAS (SAMPLE_07)	COMPLETED	0	2023-06-16 16:43:01.829	1.7s	0ms	101.4%	9.3 MB	29.4 MB	1021.5 KB	109.8 KB
858	3b/983f3b	2437573	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SAMPLE_45)	COMPLETED	0	2023-06-16 16:43:00.424	3.7s	3s	92.8%	7.3 MB	222.2 MB	44.9 MB	75.5 KB
849	81/4f75ee	2437869	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SAMPLE_35)	COMPLETED	0	2023-06-16 16:43:00.976	3.8s	3s	93.7%	7.4 MB	222.2 MB	42.6 MB	71.9 KB
850	d2/760617	2439202	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SAMPLE_36)	COMPLETED	0	2023-06-16 16:43:04.101	4.3s	4s	91.9%	7.4 MB	222 MB	52.1 MB	79.7 KB
852	38/63c0b5	2439433	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SAMPLE_38)	COMPLETED	0	2023-06-16 16:43:04.784	4.4s	3s	93.3%	7.4 MB	222.2 MB	55.1 MB	76.4 KB
853	a3/f6e43b	2440593	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SAMPLE_40)	COMPLETED	0	2023-06-16 16:43:09.180	2.9s	2s	93.3%	7.2 MB	222.3 MB	31 MB	78.2 KB
